web-scraper-order,web-scraper-start-url,start_scraping,start_scraping-href,image-src,goal,Raised,people,time,updates,updates-href,createdby,shares
"1543713898-1893","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/reliable-business-vehicle-for-cons","https://d2g8igdw686xgo.cloudfront.net/34358042_1541737175140380_r.jpeg","of $1,835 goal","$985","34","Raised by 34 people in 22 days","Updates   10","https://www.gofundme.com/reliable-business-vehicle-for-cons#updates","Created November 8, 2018","309"
"1543711978-1175","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/5qqrb-business","https://d2g8igdw686xgo.cloudfront.net/30651620_1529184272386004_r.jpeg","goal","$1,000","5 months","Campaign created 5 months ago","null","","Created June 16, 2018","null"
"1543712264-1287","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/h2p8eu-business-start-up","https://d2g8igdw686xgo.cloudfront.net/35002506_1543660409911147_r.jpeg","of $1,000 goal","$100","1","Raised by 1 person in 14 hours","null","","Created December 1, 2018","15"
"1543712603-1413","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/Help-Jazzy-Start-A-Salon-Suite-Business","https://d2g8igdw686xgo.cloudfront.net/27075070_15210545270_r.jpg","of $7,000 goal","$925","18","Raised by 18 people in 10 months","Updates   7","https://www.gofundme.com/Help-Jazzy-Start-A-Salon-Suite-Business#updates","Created January 18, 2018","122"
"1543713322-1676","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/maltyandhoppy","https://d2g8igdw686xgo.cloudfront.net/24842964_1510244293.6781.jpg","of $10,000 goal","$2,665","47","Raised by 47 people in 13 months","Updates   2","https://www.gofundme.com/maltyandhoppy#updates","Created October 22, 2017","135"
"1543713409-1709","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/support-thomas-nicks-business","https://d2g8igdw686xgo.cloudfront.net/21347140_1498015344.0665.jpg","of $5,000 goal","$2,308","23","Raised by 23 people in 17 months","null","","Created June 21, 2017","440"
"1543712053-1205","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/ethical-business-support-group","https://d2g8igdw686xgo.cloudfront.net/34501528_1542174228403269_r.jpeg","goal","£30,000","17 days","Campaign created 17 days ago","null","","Created November 13, 2018","null"
"1543711968-1171","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-me-get-my-business-start-up","https://d2g8igdw686xgo.cloudfront.net/29983886_15266731220_r.jpeg","goal","$5,000","6 months","Campaign created 6 months ago","null","","Created May 18, 2018","null"
"1543713159-1620","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/wwbic-business-class","https://d2g8igdw686xgo.cloudfront.net/27327206_15171929070_r.jpeg","of $275 goal","$325","7","Raised by 7 people in 10 months","null","","Created January 29, 2018","19"
"1543713856-1877","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/save-a-business-amp-reunite-a-family","https://d2g8igdw686xgo.cloudfront.net/28661300_15220868740_r.jpeg","of £20,000 goal","£2,265","23","Raised by 23 people in 8 months","null","","Created March 26, 2018","232"
"1543711531-1019","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/mermaid-reese-teammermaidreese","https://d2g8igdw686xgo.cloudfront.net/34328678_1541690695673478_r.jpeg","of $25,000 goal","$13,525","110","Raised by 110 people in 23 days","Updates   1","https://www.gofundme.com/mermaid-reese-teammermaidreese#updates","Created November 7, 2018","606"
"1543711780-1101","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/adarius-barber-memorial-fund","https://d2g8igdw686xgo.cloudfront.net/22847386_1502234523.9696.jpg","of $5,000 goal","$4,000","24","Raised by 24 people in 16 months","null","","Created August 7, 2017","581"
"1543712791-1484","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/the-poetry-zone-books-to-business","https://d2g8igdw686xgo.cloudfront.net/32812284_1536445346487207_r.jpeg","of $1,240 goal","$1,035","22","Raised by 22 people in 2 months","Updates   2","https://www.gofundme.com/the-poetry-zone-books-to-business#updates","Created September 8, 2018","108"
"1543711933-1158","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/8fcetu-starting-a-business","https://d2g8igdw686xgo.cloudfront.net/29385752_15245975490_r.jpeg","goal","£500","7 months","Campaign created 7 months ago","null","","Created April 24, 2018","null"
"1543712849-1506","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/angemillerart","https://d2g8igdw686xgo.cloudfront.net/22769498_1501827290.9587.jpeg","of $7,200 goal","$500","7","Raised by 7 people in 16 months","Updates   1","https://www.gofundme.com/angemillerart#updates","null","21"
"1543712118-1232","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/6hxelo8","https://d2g8igdw686xgo.cloudfront.net/35011702_1543700631681762_r.jpg","goal","$6,500","3 hours","Campaign created 3 hours ago","Updates   2","https://www.gofundme.com/6hxelo8#updates","Created December 1, 2018","null"
"1543713848-1874","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/esthers-start-up-business-campaign","https://d2g8igdw686xgo.cloudfront.net/26806700_fb_1515442277.8202_funds.jpg","of $10,000 goal","$1,367","25","Raised by 25 people in 10 months","null","","Created January 8, 2018","66"
"1543712798-1487","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-rick-keep-his-business-going","https://d2g8igdw686xgo.cloudfront.net/17529768_1484689943.747.jpg","of $6,000 goal","$835","17","Raised by 17 people in 22 months","null","","null","143"
"1543712556-1395","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/funding-somali-business-women","","of £150,000 goal","£1,060","21","Raised by 21 people in 3 months","Updates   1","https://www.gofundme.com/funding-somali-business-women#updates","Created August 4, 2018","75"
"1543711549-1026","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/6glf53s","https://d2g8igdw686xgo.cloudfront.net/34812206_1543117039666059_r.jpg","of $20,000 goal","$7,621","101","Raised by 101 people in 7 days","Updates   5","https://www.gofundme.com/6glf53s#updates","Created November 24, 2018","663"
"1543711599-1044","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/tombstone-in-loving-memory-of-ronnie-akins","https://d2g8igdw686xgo.cloudfront.net/34707736_1542762806490377_r.jpeg","of $5,000 goal","$5,135","82","Raised by 82 people in 2 days","null","","Created November 28, 2018","77"
"1543712427-1343","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/rons-housebusiness-he-is-blind","https://d2g8igdw686xgo.cloudfront.net/23333202_1503875871.0841.jpg","of $15,000 goal","$709","6","Raised by 6 people in 15 months","Updates   1","https://www.gofundme.com/rons-housebusiness-he-is-blind#updates","Created August 27, 2017","68"
"1543713189-1631","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/FledglingbusinesslostinfireLawford","https://d2g8igdw686xgo.cloudfront.net/28139536_15201133150_r.jpeg","of £5,000 goal","£570","43","Raised by 43 people in 9 months","Updates   2","https://www.gofundme.com/FledglingbusinesslostinfireLawford#updates","Created March 3, 2018","111"
"1543713874-1884","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/small-businesses-tools-stolen","https://d2g8igdw686xgo.cloudfront.net/26561522_15145246780_r.jpg","of $3,000 goal","$655","11","Raised by 11 people in 11 months","Updates   1","https://www.gofundme.com/small-businesses-tools-stolen#updates","Created December 28, 2017","38"
"1543711945-1163","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/creating-jobs-amp-increasing-business","https://d2g8igdw686xgo.cloudfront.net/29471114_15248562730_r.jpeg","goal","$1.0M","7 months","Campaign created 7 months ago","null","","Created April 27, 2018","null"
"1543712179-1255","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/6hkkug0","https://d2g8igdw686xgo.cloudfront.net/34958376_1543677931929677_r.jpg","of $1,250 goal","$5","1","Raised by 1 person in 2 days","null","","Created November 29, 2018","null"
"1543713070-1585","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/reactapp","","of $35,000 goal","$2,266","25","Raised by 25 people in 43 months","Updates   9","https://www.gofundme.com/reactapp#updates","null","161"
"1543712534-1386","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/27gku2fc","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/11892759_1464829928.7564.jpg","of $1,500 goal","$1,200","17","Raised by 17 people in 30 months","null","","null","89"
"1543712648-1430","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/desert-sunn-reiki-business","https://d2g8igdw686xgo.cloudfront.net/33741436_1539553075956977_r.jpeg","of $250 goal","$190","7","Raised by 7 people in 1 month","null","","Created October 14, 2018","38"
"1543711938-1160","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/5gh8mcw","https://d2g8igdw686xgo.cloudfront.net/29406748_15249825760_r.jpg","goal","$500","7 months","Campaign created 7 months ago","null","","Created April 25, 2018","null"
"1543712992-1559","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/5qtyz-business-start-up-costs","https://d2g8igdw686xgo.cloudfront.net/30254686_15277878700_r.jpeg","of $3,000 goal","$500","14","Raised by 14 people in 6 months","null","","Created May 31, 2018","85"
"1543712030-1196","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-expand-my-husband039s-business","https://d2g8igdw686xgo.cloudfront.net/33329154_1539050640143064_r.jpeg","goal","$20,000","2 months","Campaign created 2 months ago","Updates   3","https://www.gofundme.com/help-expand-my-husband039s-business#updates","Created September 28, 2018","60"
"1543712553-1394","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/biancas-new-business","https://d2g8igdw686xgo.cloudfront.net/20883520_1496436642.4318.jpg","of $500 goal","$650","6","Raised by 6 people in 18 months","null","","null","86"
"1543713522-1751","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/prize-for-the-business-battle","https://d2g8igdw686xgo.cloudfront.net/20903240_1496512050.6177.jpg","of $780 goal","$955","10","Raised by 10 people in 18 months","null","","null","4"
"1543711895-1144","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/maartensmerchs","https://d2g8igdw686xgo.cloudfront.net/28458338_15212864490_r.jpeg","goal","€1,000","8 months","Campaign created 8 months ago","null","","Created March 17, 2018","null"
"1543712199-1263","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/helping-small-business-to-market-their-goods","","of $100,000 goal","$50","1","Raised by 1 person in 6 days","null","","Created November 25, 2018","null"
"1543712638-1427","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/AssistMyDream","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/1617416_1403897347.6044.jpg","of $7,500 goal","$1,265","33","Raised by 33 people in 53 months","Updates   16","https://www.gofundme.com/AssistMyDream#updates","null","495"
"1543713127-1608","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-mayra-rebuild-her-business","https://d2g8igdw686xgo.cloudfront.net/16747496_fb_1481693006.7888_funds.jpg","of $1,000 goal","$600","8","Raised by 8 people in 23 months","null","","null","16"
"1543712917-1531","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/beekeeping-business","https://d2g8igdw686xgo.cloudfront.net/17317454_1483998143.2162.jpg","of $5,000 goal","$843","17","Raised by 17 people in 23 months","Updates   3","https://www.gofundme.com/beekeeping-business#updates","null","180"
"1543713598-1781","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/business-vet-fees","https://d2g8igdw686xgo.cloudfront.net/33298622_1538082319848596_r.jpg","of $4,000 goal","$1,701","37","Raised by 37 people in 2 months","Updates   5","https://www.gofundme.com/business-vet-fees#updates","Created September 27, 2018","19"
"1543713767-1844","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/mjxps-family-business-robbed","https://d2g8igdw686xgo.cloudfront.net/30645106_1529160967465926_r.jpeg","of $4,000 goal","$3,085","76","Raised by 76 people in 5 months","Updates   4","https://www.gofundme.com/mjxps-family-business-robbed#updates","Created June 16, 2018","618"
"1543713887-1889","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/thomas-olk-family-business-woolsey-fire-relief","https://d2g8igdw686xgo.cloudfront.net/34571472_1542337781834615_r.jpeg","of $30,000 goal","$6,080","38","Raised by 38 people in 15 days","null","","Created November 15, 2018","227"
"1543712558-1396","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/starting-bbq-business","https://d2g8igdw686xgo.cloudfront.net/26884668_15196868320_r.jpg","of $1,500 goal","$650","14","Raised by 14 people in 10 months","Updates   2","https://www.gofundme.com/starting-bbq-business#updates","Created January 11, 2018","125"
